,Unnamed: 0,ID,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
1648,21888,0x6450,28.0,4.8,Sunny,High,2,Meal,electric_scooter,1.0,No,Metropolitian,19,20002.520241269547
1649,26168,0x6242,39.0,4.9,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,47,20002.520241269547
1650,31722,0x984,32.0,5.0,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,26,20002.520241269547
1651,39608,0x3d14,37.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.520241269547
1652,11436,0x97ad,20.0,4.8,Sandstorms,Jam,2,Buffet,scooter,1.0,No,,24,20002.520241269547
1653,165,0xc141,39.0,4.7,Fog,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,38,20002.520241269547
1654,33315,0x4f23,39.0,4.9,Windy,Low,2,Buffet,scooter,0.0,No,Urban,17,20002.520241269547
1655,42281,0x2eda,20.0,5.0,Sunny,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,15,20002.52024126513
1656,21483,0x94ae,24.0,4.8,Stormy,High,1,Snack,motorcycle,1.0,No,Metropolitian,15,20002.52024126513
1657,38715,0xafa6,38.0,4.1,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,34,20002.52024126513
1658,12286,0xb954,34.0,4.7,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,22,20002.52024126513
1659,42097,0x36b4,38.0,4.7,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,40,20002.52024126513
1660,36024,0x9277,21.0,4.6,Stormy,Low,1,Snack,scooter,0.0,No,Urban,16,20002.52024126513
1661,40751,0x5443,38.0,4.8,Sunny,Medium,1,Drinks,scooter,,No,Metropolitian,26,20002.52024126513
1662,43908,0x7016,39.0,5.0,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Urban,36,20002.52024126513
1663,19211,0x609d,25.0,4.6,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,37,20002.52024126513
1664,45179,0x14ac,22.0,4.7,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,43,20002.52024126513
1665,38977,0x3fd2,22.0,4.8,Windy,Medium,1,Drinks,motorcycle,1.0,No,,25,20002.52024126513
1666,20869,0xa107,37.0,4.8,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Urban,20,20002.520241262337
1667,36093,0x889f,29.0,4.7,Stormy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,18,20002.520241262337
1668,12788,0xc650,38.0,4.2,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,43,20002.520241262337
1669,22855,0x732c,29.0,4.7,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,36,20002.520241262337
1670,43798,0xa788,31.0,3.4,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,34,20002.520241262337
1671,24814,0x527,,,,,3,Snack,scooter,1.0,No,Metropolitian,30,20002.520241262337
1672,13862,0xbfc,34.0,5.0,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,25,20002.520241262337
1673,12547,0x8c5b,34.0,4.4,Sandstorms,Medium,2,Buffet,scooter,0.0,No,Metropolitian,34,20002.520241262337
1674,6459,0x89e,,,,,1,Meal,scooter,0.0,No,Metropolitian,15,20002.520241262337
1675,4445,0x4f9f,21.0,4.6,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.520241262337
1676,24025,0x7d62,27.0,4.2,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,34,20002.520241262337
1677,8116,0xd664,39.0,4.6,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,29,20002.520241262337
1678,36270,0x1d7c,31.0,4.9,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Semi-Urban,54,20002.5202412598
1679,17031,0xa0c2,38.0,5.0,Stormy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,23,20002.5202412598
1680,40280,0x5e3d,33.0,4.8,Sandstorms,Jam,2,Drinks,scooter,0.0,No,Metropolitian,28,20002.5202412598
1681,44422,0xcf70,24.0,4.8,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,23,20002.5202412598
1682,21960,0xd268,23.0,4.9,Stormy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,21,20002.5202412598
1683,32719,0x449f,20.0,4.8,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,16,20002.5202412598
1684,403,0x9735,29.0,4.8,Windy,Low,1,Buffet,scooter,0.0,No,Urban,12,20002.5202412598
1685,42274,0xafc5,28.0,4.9,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,14,20002.5202412598
1686,12429,0x99db,34.0,4.6,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.5202412598
1687,18769,0x7376,27.0,4.7,Sandstorms,High,1,Meal,scooter,0.0,No,Urban,26,20002.5202412598
1688,6813,0x3460,25.0,4.0,Stormy,Low,0,Snack,motorcycle,,No,Urban,15,20002.520241259528
1689,45266,0xafe9,39.0,4.8,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,45,20002.520241259528
1690,1347,0x492f,21.0,5.0,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.520241259528
1691,2619,0xcf8,,,Stormy,Jam,2,Snack,scooter,1.0,No,Urban,35,20002.520241259528
1692,158,0xde01,39.0,4.7,Windy,Medium,1,Snack,motorcycle,1.0,No,Urban,21,20002.520241259528
1693,9448,0x65c1,32.0,4.4,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,38,20002.520241259528
1694,8403,0xdfe8,25.0,4.7,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Urban,26,20002.520241259528
1695,44871,0x506b,37.0,4.9,Sunny,Jam,2,Snack,scooter,0.0,No,Urban,16,20002.520241259528
1696,30438,0x65a0,37.0,4.4,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,36,20002.520241259528
1697,13849,0xd519,21.0,4.6,Sandstorms,High,2,Buffet,scooter,1.0,No,Urban,22,20002.520241259528
1698,33608,0xa6b8,32.0,4.9,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.520241259528
1699,24413,0x68c0,24.0,5.0,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,22,20002.520241259528
1700,12555,0x94d9,31.0,5.0,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Urban,25,20002.52024125662
1701,18552,0x48e5,32.0,4.9,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,24,20002.52024125662
1702,21856,0xc65a,28.0,4.8,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,15,20002.52024125662
1703,19485,0x3526,38.0,4.4,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,49,20002.52024125662
1704,43911,0x3d4f,23.0,4.8,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.52024125662
1705,41859,0x1b1d,22.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Urban,10,20002.52024125662
1706,1632,0xd352,34.0,4.4,Fog,Low,1,Meal,motorcycle,1.0,No,Urban,35,20002.52024125662
1707,14283,0x26c2,38.0,4.3,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,33,20002.52024125662
1708,38953,0x74f4,20.0,4.9,Stormy,High,2,Snack,motorcycle,0.0,No,Metropolitian,18,20002.52024125662
1709,35800,0x8bc6,28.0,4.9,Sunny,Medium,1,Buffet,scooter,0.0,No,Metropolitian,15,20002.52024125662
1710,17,0x8bc0,35.0,4.3,Cloudy,Low,1,Drinks,scooter,0.0,No,Metropolitian,38,20002.52024125662
1711,37235,0xd03b,39.0,4.1,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,36,20002.52024125662
1712,14206,0x8772,33.0,4.2,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,35,20002.52024125662
1713,21656,0x8930,26.0,5.0,Sunny,Low,1,Drinks,scooter,1.0,No,Urban,18,20002.52024125662
1714,8277,0x8deb,27.0,4.7,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,11,20002.520241245456
1715,37352,0xd6a3,33.0,4.6,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,20002.520241245456
1716,35608,0x140f,23.0,4.7,Windy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,17,20002.520241245456
1717,33208,0x1858,36.0,4.7,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,41,20002.520241245456
1718,17249,0xd1a1,31.0,4.9,Cloudy,Low,0,Drinks,motorcycle,0.0,No,,24,20002.520241245456
1719,7301,0x9f2f,25.0,4.5,Stormy,Jam,1,Snack,scooter,1.0,No,Urban,26,20002.520241245456
1720,21229,0xb9da,24.0,4.8,Windy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,10,20002.520241245456
1721,2602,0x461d,24.0,4.5,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,15,20002.520241245456
1722,31421,0x743c,26.0,5.0,Sunny,Jam,1,Snack,scooter,1.0,No,Urban,24,20002.520241245456
1723,28431,0xc325,29.0,4.8,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,22,20002.520241245456
1724,36852,0xa4fb,38.0,4.7,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,29,20002.520241245456
1725,18335,0xceaa,37.0,4.4,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,49,20002.520241245456
1726,29916,0xd691,39.0,4.8,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,43,20002.520241241582
1727,3067,0x902e,21.0,4.7,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,16,20002.520241241582
1728,23751,0x6fa3,27.0,4.6,Fog,Jam,2,Buffet,scooter,1.0,No,Urban,39,20002.520241241582
1729,2343,0x7052,29.0,4.2,Cloudy,Jam,1,Meal,scooter,0.0,No,Metropolitian,34,20002.520241241582
1730,11919,0xc712,21.0,4.9,Fog,Jam,0,Snack,motorcycle,1.0,No,Urban,41,20002.520241241582
1731,43192,0x12f5,39.0,4.6,Sunny,Jam,1,Drinks,motorcycle,,No,Urban,16,20002.520241241582
1732,10063,0x4e38,21.0,4.8,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,28,20002.520241241582
1733,37252,0x9104,28.0,4.7,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,30,20002.520241241582
1734,14526,0x2bb7,24.0,4.8,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,23,20002.520241241582
1735,11097,0xb202,35.0,4.2,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,41,20002.520241241582
1736,30207,0x64e7,30.0,4.9,Windy,High,1,Snack,scooter,1.0,No,Metropolitian,28,20002.520241239534
1737,23313,0x16d1,32.0,4.7,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,20002.520241239534
1738,21020,0x9722,34.0,4.8,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,29,20002.520241239534
1739,20207,0x7eef,28.0,4.8,Windy,Jam,2,Buffet,motorcycle,1.0,No,Urban,11,20002.520241239534
1740,9469,0xd7f2,39.0,4.2,Windy,High,1,Meal,motorcycle,1.0,No,Metropolitian,32,20002.520241239534
1741,13198,0xa29c,25.0,4.9,Stormy,Jam,2,Drinks,motorcycle,0.0,No,Urban,15,20002.520241239534
1742,17354,0x4cb0,26.0,4.7,Sandstorms,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,14,20002.520241239534
1743,43180,0xdf30,34.0,4.8,Cloudy,Low,2,Drinks,scooter,0.0,No,Urban,15,20002.520241239534
1744,12681,0xa4c5,29.0,4.8,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,19,20002.520241239534
1745,31056,0xbe16,28.0,4.4,Sunny,High,0,Drinks,motorcycle,2.0,No,Metropolitian,41,20002.520241239534
1746,6468,0x3065,39.0,4.3,Stormy,Medium,1,Buffet,scooter,2.0,No,Metropolitian,34,20002.520241239534
1747,24150,0x373e,29.0,4.9,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,22,20002.520241225666
1748,25414,0xdef0,34.0,4.8,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,34,20002.520241225666
1749,2373,0xbf37,,,,,3,Drinks,electric_scooter,1.0,No,Metropolitian,31,20002.520241225666
1750,28407,0xb07,28.0,4.5,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,17,20002.520241225666
1751,20078,0x9811,35.0,4.6,Sunny,Medium,1,Snack,scooter,1.0,No,Urban,29,20002.520241225666
1752,40686,0x82f0,28.0,4.8,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,11,20002.520241225666
1753,12659,0xd103,26.0,4.8,Sunny,Medium,1,Drinks,scooter,1.0,No,Metropolitian,11,20002.520241225666
1754,32046,0x813b,25.0,4.8,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,19,20002.520241225666
1755,43290,0xb759,35.0,4.6,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,15,20002.520241225666
1756,27875,0xc413,33.0,4.9,Cloudy,Medium,2,Meal,scooter,0.0,No,Urban,15,20002.520241225666
1757,25149,0x72c0,21.0,4.7,Cloudy,Low,1,Meal,scooter,,No,Metropolitian,15,20002.520241225666
1758,44867,0x67de,23.0,5.0,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,41,20002.520241225666
1759,21681,0x5eed,37.0,4.8,Sunny,High,1,Snack,scooter,1.0,No,Metropolitian,22,20002.52024021373
1760,16922,0x6f0f,34.0,5.0,Cloudy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,43,20002.52024021373
1761,376,0x1db4,34.0,4.2,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.52024021373
1762,11547,0xa20,21.0,4.7,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,19,20002.52024021373
1763,39381,0xaa0a,22.0,4.8,Windy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,13,20002.52024021373
1764,23614,0xbfa7,23.0,,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,25,20002.52024021373
1765,15638,0xd7f9,33.0,4.8,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.52024021373
1766,9051,0x8425,38.0,4.6,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,25,20002.52024021373
1767,35512,0x1f2c,35.0,4.1,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,,34,20002.52024021373
1768,28318,0x86f3,20.0,4.8,Fog,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,13,20002.52024021373
1769,11974,0x1c2e,32.0,4.9,Windy,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,27,20002.520240190937
1770,33230,0x9f92,31.0,4.9,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,39,20002.520240190937
1771,44851,0x8801,30.0,4.3,Windy,Jam,0,Drinks,motorcycle,,No,Metropolitian,36,20002.520240190937
1772,34762,0xe0a8,36.0,4.5,Stormy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,29,20002.520240190937
1773,12075,0x3772,28.0,4.8,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,16,20002.520240190937
1774,1298,0x59aa,33.0,4.5,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Urban,28,20002.520240190937
1775,31029,0x19c4,33.0,5.0,Windy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,20,20002.520240190937
1776,31353,0x5b94,21.0,5.0,Sandstorms,Low,2,Buffet,scooter,0.0,No,Urban,11,20002.520240190937
1777,12250,0x764a,26.0,4.7,Windy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,27,20002.520240190937
1778,31107,0x27ae,29.0,4.6,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,18,20002.520240190246
1779,29821,0xa87d,29.0,4.9,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,20002.520240190246
1780,2126,0x17b2,33.0,4.7,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,49,20002.520240190246
1781,13363,0x2d68,25.0,5.0,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Urban,16,20002.520240190246
1782,32841,0xd394,22.0,4.7,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,25,20002.520240190246
1783,17247,0x4cb5,30.0,5.0,Cloudy,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,44,20002.520240190246
1784,11192,0x7bc1,34.0,4.6,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,16,20002.520240190246
1785,35586,0xab5e,24.0,4.8,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,15,20002.520240190246
1786,20771,0x1e08,21.0,4.9,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,16,20002.520240190246
1787,7647,0x31f8,28.0,4.8,Sunny,Low,2,Drinks,scooter,1.0,No,Urban,15,20002.520240190246
1788,18956,0x6edd,34.0,4.8,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.520240190246
1789,23899,0xbde0,27.0,4.9,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37,20002.520240190246
1790,15013,0x313b,27.0,4.6,Stormy,Medium,1,Drinks,scooter,0.0,No,,23,20002.520240190246
1791,22623,0xcd2e,37.0,4.8,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Urban,41,20002.520240187238
1792,33571,0x8caa,36.0,4.9,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,26,20002.520240187238
1793,42376,0x1342,38.0,4.5,Sunny,Medium,1,Meal,scooter,1.0,No,Urban,20,20002.520240187238
1794,31436,0x493e,34.0,3.8,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,36,20002.520240187238
1795,5869,0xb06c,21.0,4.8,Windy,Medium,1,Meal,scooter,0.0,No,Metropolitian,20,20002.520240187238
1796,45262,0xa9bc,30.0,4.7,Stormy,Low,1,Snack,scooter,1.0,No,Urban,20,20002.520240187238
1797,6620,0x8a5e,38.0,4.3,Fog,Jam,2,Snack,electric_scooter,2.0,No,Metropolitian,39,20002.520240187238
1798,40607,0x32d2,,,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,20002.520240187238
1799,44176,0xdabc,23.0,5.0,Cloudy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,29,20002.520240187238
1800,38883,0x490c,35.0,5.0,Stormy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.520240187238
1801,15214,0x111d,32.0,4.6,Windy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,22,20002.520240187238
1802,9577,0xda36,38.0,4.8,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,22,20002.520240187238
1803,4602,0x64fe,31.0,4.9,Windy,High,1,Buffet,motorcycle,0.0,No,Metropolitian,30,20002.520240187238
1804,35456,0xe0d,28.0,3.5,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,38,20002.520240187238
1805,3955,0x1417,31.0,4.9,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,15,20002.520240183443
1806,25978,0x2a8e,32.0,4.5,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.520240183443
1807,28107,0x5053,23.0,4.8,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,,23,20002.520240183443
1808,418,0x1655,29.0,4.8,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.520240183443
1809,44919,0x166d,22.0,4.7,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,28,20002.520240183443
1810,16463,0xb2d6,32.0,4.7,Windy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,44,20002.520240183443
1811,31583,0x4634,22.0,4.6,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,21,20002.520240183443
1812,25021,0x3fef,27.0,4.9,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,19,20002.520240183443
1813,45437,0x9140,35.0,4.2,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,42,20002.520240183443
1814,28545,0x909,35.0,4.9,Fog,Medium,2,Buffet,scooter,0.0,No,Urban,18,20002.520240183443
1815,36946,0xc9dd,20.0,4.7,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,19,20002.520240183443
1816,1260,0xcf10,27.0,4.6,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,18,20002.52024018235
1817,22235,0x27cf,27.0,4.6,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Urban,17,20002.52024018235
1818,2564,0x951,,,Windy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,26,20002.52024018235
1819,8868,0x9373,26.0,4.6,Stormy,High,2,Snack,motorcycle,1.0,No,Metropolitian,18,20002.52024018235
1820,14812,0x44e,,,,,3,Snack,scooter,1.0,No,Metropolitian,21,20002.52024018235
1821,21365,0x2536,38.0,4.9,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,38,20002.52024018235
1822,39571,0x3226,34.0,4.4,Cloudy,Low,0,Meal,motorcycle,2.0,No,Metropolitian,40,20002.52024018235
1823,1383,0x9545,26.0,4.0,Fog,Jam,1,Buffet,motorcycle,,No,Metropolitian,33,20002.52024018235
1824,26136,0xd8bb,37.0,4.9,Sandstorms,Jam,2,Buffet,electric_scooter,1.0,No,Urban,30,20002.52024018235
1825,26961,0x7d4b,33.0,4.8,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,44,20002.52024018235
1826,21532,0x887b,35.0,4.2,Cloudy,Medium,2,Drinks,motorcycle,2.0,Yes,Urban,41,20002.520240172646
1827,23085,0x5a12,39.0,4.2,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,38,20002.520240172646
1828,9296,0x6d7d,35.0,4.1,Cloudy,Jam,1,Snack,scooter,2.0,No,Metropolitian,49,20002.520240172646
1829,42702,0xcf9c,25.0,4.8,Sunny,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,15,20002.520240172646
1830,18502,0xa168,35.0,4.9,Fog,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,47,20002.520240172646
1831,2518,0x820b,32.0,4.5,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,27,20002.520240172646
1832,32763,0x307a,26.0,4.2,Fog,Medium,2,Buffet,motorcycle,1.0,No,Urban,31,20002.520240172646
1833,32690,0x488a,25.0,4.8,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37,20002.520240172646
1834,10986,0xabfa,22.0,4.1,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.520240172646
1835,43469,0x3282,31.0,5.0,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,17,20002.520240172646
1836,18973,0x4b3a,28.0,4.8,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,22,20002.520240172646
1837,11015,0x4c2c,37.0,4.6,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,16,20002.520240170164
1838,41402,0x322e,31.0,4.1,Stormy,Medium,0,Drinks,motorcycle,1.0,Yes,Metropolitian,46,20002.520240170164
1839,41407,0x17c2,35.0,4.6,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,24,20002.520240170164
1840,8618,0x4072,38.0,5.0,Sunny,Low,1,Snack,motorcycle,1.0,No,Urban,12,20002.520240170164
1841,42268,0x1a77,36.0,5.0,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,43,20002.520240170164
1842,7183,0x79f7,28.0,4.9,Fog,Low,2,Buffet,motorcycle,1.0,No,Urban,10,20002.520240170164
1843,41571,0x6233,26.0,4.6,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,32,20002.520240170164
1844,32831,0xad67,31.0,4.7,Windy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,44,20002.520240170164
1845,18507,0x924a,33.0,4.7,Sunny,High,1,Buffet,motorcycle,1.0,No,Metropolitian,18,20002.520240170164
1846,39962,0xe0e0,20.0,4.5,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.520240170164
1847,1991,0x9223,39.0,4.7,Fog,High,1,Snack,motorcycle,0.0,No,Metropolitian,39,20002.520240170164
1848,45128,0xdde7,30.0,4.5,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,21,20002.52024016585
1849,39540,0xe04e,39.0,4.8,Windy,High,2,Meal,electric_scooter,1.0,No,Metropolitian,27,20002.52024016585
1850,9781,0x2906,21.0,5.0,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,11,20002.52024016585
1851,41682,0x832e,38.0,4.9,Cloudy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,16,20002.52024016585
1852,942,0xc56d,21.0,4.6,Stormy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,29,20002.52024016585
1853,4212,0xcee5,38.0,4.8,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,28,20002.52024016585
1854,13297,0x7783,20.0,4.9,Sunny,High,2,Meal,scooter,1.0,No,Metropolitian,19,20002.52024016585
1855,21092,0x29c5,39.0,4.8,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,22,20002.52024016585
1856,10071,0xb296,30.0,4.7,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Urban,17,20002.52024016585
1857,39470,0xc193,31.0,4.9,Fog,Medium,2,Snack,electric_scooter,0.0,No,Urban,17,20002.52024016585
1858,28679,0x11a1,25.0,4.6,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,37,20002.52024016585
1859,34384,0xbcf7,37.0,4.9,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,34,20002.52024016585
1860,8824,0x3cab,36.0,4.9,Sandstorms,Jam,1,Snack,scooter,0.0,No,Metropolitian,29,20002.52024016378
1861,5133,0x1f56,32.0,4.7,Windy,High,1,Snack,motorcycle,1.0,No,Metropolitian,26,20002.52024016378
1862,8139,0x82ef,39.0,3.6,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,39,20002.52024016378
1863,19434,0x5d22,21.0,4.8,Stormy,Jam,0,Snack,motorcycle,0.0,No,Urban,39,20002.52024016378
1864,45571,0xbb2b,34.0,4.9,Sandstorms,Low,1,Snack,scooter,1.0,No,,26,20002.52024016378
1865,43844,0x60b3,26.0,4.8,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Urban,15,20002.52024016378
1866,24745,0x80c9,22.0,4.6,Fog,Low,1,Snack,scooter,1.0,No,Urban,13,20002.52024016378
1867,21641,0xd810,28.0,4.7,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,22,20002.52024016378
1868,26764,0x47b8,20.0,4.5,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Urban,25,20002.52024016378
1869,8421,0x68c8,32.0,4.7,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.52024016378
1870,22657,0xe20d,28.0,4.8,Sunny,Low,2,Buffet,scooter,0.0,No,Urban,20,20002.52024016378
1871,26800,0x6198,,,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,34,20002.52024016378
